,,0
actuals.icuBeds.capacity,actuals.newDeaths,0.2845460741041154
actuals.vaccinationsAdditionalDose,actuals.vaccinationsCompleted,0.275673792043242
actuals.negativeTests,actuals.vaccinationsAdditionalDose,0.2722066942209648
actuals.newCases,actuals.icuBeds.currentUsageTotal,0.2703328541131626
actuals.hospitalBeds.capacity,actuals.newDeaths,0.2639836075424865
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.newDeaths,0.2621337977138505
actuals.hospitalBeds.currentUsageTotal,actuals.newCases,0.2568570877531194
actuals.newDeaths,actuals.cases,0.24775313412364386
actuals.vaccinesDistributed,actuals.newDeaths,0.2472965514551353
actuals.newCases,actuals.positiveTests,0.24541859111019834
actuals.icuBeds.capacity,actuals.newCases,0.2443159916341574
actuals.newCases,actuals.vaccinesAdministered,0.24347289655963483
actuals.newCases,actuals.vaccinationsInitiated,0.24329734296587271
actuals.newCases,actuals.vaccinesDistributed,0.24283622982854158
actuals.cases,actuals.newCases,0.24185374871362988
actuals.vaccinationsInitiated,actuals.newDeaths,0.23917486020409984
actuals.deaths,actuals.newDeaths,0.23784496043904096
actuals.vaccinationsCompleted,actuals.newCases,0.2367410145861857
actuals.newDeaths,actuals.positiveTests,0.23234119825483127
actuals.vaccinesAdministered,actuals.newDeaths,0.23221193404419643
actuals.vaccinationsCompleted,actuals.newDeaths,0.23181046216698803
actuals.newCases,actuals.hospitalBeds.capacity,0.23003129383641518
actuals.contactTracers,actuals.newDeaths,0.20776759670199943
actuals.newCases,actuals.contactTracers,0.20731113273041457
actuals.newCases,actuals.deaths,0.19557282881037735
actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.currentUsageTotal,0.18877295706016464
actuals.negativeTests,actuals.newCases,0.1879341088872601
actuals.newDeaths,actuals.negativeTests,0.18315471439516975
actuals.icuBeds.currentUsageTotal,actuals.vaccinationsAdditionalDose,0.1765478203904195
actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.capacity,0.1764177214885146
actuals.icuBeds.capacity,actuals.vaccinationsAdditionalDose,0.16704363845008902
actuals.vaccinationsAdditionalDose,actuals.contactTracers,0.15143870472528229
actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.currentUsageCovid,0.07576099766895893
actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.weeklyCovidAdmissions,0.04924528101699297
actuals.newCases,actuals.vaccinationsAdditionalDose,0.026226715009642767
actuals.icuBeds.currentUsageCovid,actuals.vaccinationsAdditionalDose,0.0018846620602159367
actuals.vaccinationsAdditionalDose,actuals.newDeaths,-0.012419296602130656
fips,actuals.newCases,-0.037102626301604415
actuals.icuBeds.currentUsageCovid,fips,-0.052572470172208265
fips,actuals.newDeaths,-0.06856714172328177
actuals.vaccinationsAdditionalDose,fips,-0.06922546223960287
fips,actuals.hospitalBeds.weeklyCovidAdmissions,-0.07609287792818309
fips,actuals.hospitalBeds.currentUsageCovid,-0.09380503517519441
actuals.contactTracers,fips,-0.16012812862177006
fips,actuals.vaccinationsInitiated,-0.16119293263044915
actuals.vaccinationsCompleted,fips,-0.16179224380821133
actuals.negativeTests,fips,-0.16620979095181498
actuals.vaccinesAdministered,fips,-0.16710009900701678
actuals.cases,fips,-0.1745976183384271
actuals.positiveTests,fips,-0.17803260743946367
actuals.vaccinesDistributed,fips,-0.18378169426389382
fips,actuals.icuBeds.capacity,-0.21705752242126738
fips,actuals.deaths,-0.23789240774655226
fips,actuals.hospitalBeds.capacity,-0.24043733857110328
fips,actuals.icuBeds.currentUsageTotal,-0.24256535076422608
fips,actuals.hospitalBeds.currentUsageTotal,-0.24547433174978478
fips,Class,
