,,0
actuals.icuBeds.capacity,actuals.vaccinesAdministered,0.4536557441300519
actuals.icuBeds.currentUsageTotal,actuals.positiveTests,0.4514386298965973
actuals.newDeaths,actuals.hospitalBeds.currentUsageCovid,0.4488342860432435
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.icuBeds.capacity,0.44104134083677615
actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageCovid,0.4324668163221521
actuals.vaccinesDistributed,actuals.negativeTests,0.4199594356830174
actuals.negativeTests,actuals.vaccinationsInitiated,0.41875083764670745
actuals.deaths,actuals.icuBeds.capacity,0.41429309214290766
actuals.icuBeds.currentUsageTotal,actuals.deaths,0.41046012311933083
actuals.icuBeds.currentUsageTotal,actuals.vaccinationsCompleted,0.40199283199962177
actuals.hospitalBeds.capacity,actuals.newDeaths,0.400754337879257
actuals.negativeTests,actuals.vaccinationsAdditionalDose,0.39832773894406
actuals.icuBeds.capacity,actuals.newDeaths,0.3895959347304446
actuals.newDeaths,actuals.hospitalBeds.weeklyCovidAdmissions,0.38528123408223747
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hospitalBeds.capacity,0.3722551860909165
actuals.cases,actuals.icuBeds.currentUsageCovid,0.3673402729652999
actuals.cases,actuals.contactTracers,0.3647695264611278
actuals.vaccinationsInitiated,actuals.icuBeds.currentUsageCovid,0.3525192504360929
actuals.negativeTests,actuals.cases,0.3502465601138585
actuals.contactTracers,actuals.deaths,0.3458165651882839
actuals.vaccinesAdministered,actuals.icuBeds.currentUsageTotal,0.3419188782223733
actuals.hospitalBeds.currentUsageCovid,actuals.cases,0.332478163825942
actuals.vaccinationsInitiated,actuals.hospitalBeds.currentUsageCovid,0.3254462936485369
actuals.icuBeds.currentUsageCovid,actuals.vaccinesDistributed,0.3200711145495968
actuals.icuBeds.currentUsageCovid,actuals.vaccinationsCompleted,0.30958877671882173
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.cases,0.3092594739904734
actuals.vaccinesDistributed,actuals.hospitalBeds.currentUsageCovid,0.2945217107285613
actuals.vaccinationsCompleted,actuals.hospitalBeds.currentUsageCovid,0.2920716828263608
actuals.vaccinationsInitiated,actuals.hospitalBeds.weeklyCovidAdmissions,0.28222118467410817
actuals.positiveTests,actuals.negativeTests,0.27507498863808516
actuals.vaccinationsInitiated,actuals.newDeaths,0.27277582300471254
actuals.deaths,actuals.negativeTests,0.2723755999375294
actuals.positiveTests,actuals.hospitalBeds.weeklyCovidAdmissions,0.2716380861726581
actuals.positiveTests,actuals.icuBeds.currentUsageCovid,0.26966819203005393
actuals.vaccinesAdministered,actuals.hospitalBeds.currentUsageCovid,0.26468580496122146
actuals.vaccinationsCompleted,actuals.newDeaths,0.26399986668489533
actuals.vaccinesDistributed,actuals.hospitalBeds.weeklyCovidAdmissions,0.26087791171683994
actuals.hospitalBeds.currentUsageCovid,actuals.positiveTests,0.2596993285436561
actuals.vaccinesAdministered,actuals.icuBeds.currentUsageCovid,0.2530553533068545
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.vaccinationsCompleted,0.2470347516338814
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.vaccinesAdministered,0.23897841366396316
actuals.vaccinesDistributed,actuals.newDeaths,0.2346998490885807
actuals.icuBeds.currentUsageTotal,actuals.newCases,0.2268675884419177
actuals.cases,actuals.newDeaths,0.21351918915011064
actuals.newDeaths,actuals.vaccinesAdministered,0.20284415983823073
actuals.contactTracers,actuals.newCases,0.2027196839543881
actuals.positiveTests,actuals.contactTracers,0.20071037479343617
actuals.vaccinationsCompleted,actuals.newCases,0.1974379002565894
actuals.newCases,actuals.vaccinesAdministered,0.19496986172057484
actuals.icuBeds.currentUsageCovid,actuals.deaths,0.19403328407505585
