,,0
actuals.negativeTests,actuals.hospitalBeds.weeklyCovidAdmissions,0.042726018773710614
actuals.vaccinationsAdditionalDose,actuals.contactTracers,0.040606288195883244
actuals.newDeaths,actuals.positiveTests,0.03753381500247426
actuals.positiveTests,fips,0.029610351852230855
fips,actuals.icuBeds.currentUsageTotal,0.025351021018193327
actuals.newCases,actuals.hospitalBeds.capacity,0.022332010912017506
actuals.newDeaths,actuals.deaths,0.013243172893452929
actuals.icuBeds.capacity,actuals.newDeaths,0.012575415247529127
actuals.contactTracers,fips,0.0040522539299918114
actuals.negativeTests,actuals.hospitalBeds.currentUsageCovid,0.002593816911982741
actuals.vaccinationsAdditionalDose,actuals.newDeaths,-0.0027266489198623655
actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.currentUsageTotal,-0.014891368551955183
actuals.vaccinesDistributed,actuals.newDeaths,-0.015087083597593717
actuals.hospitalBeds.currentUsageTotal,actuals.newDeaths,-0.019307673633172245
fips,actuals.hospitalBeds.currentUsageCovid,-0.026466544560353678
actuals.newDeaths,actuals.vaccinesAdministered,-0.027656538092459344
actuals.vaccinationsInitiated,actuals.newDeaths,-0.03038251160087194
actuals.cases,fips,-0.03417685173501837
actuals.newCases,actuals.contactTracers,-0.034670651314882894
fips,actuals.negativeTests,-0.03497061618488121
actuals.newDeaths,fips,-0.03814625757231971
actuals.newDeaths,actuals.vaccinationsCompleted,-0.042818223155234335
actuals.icuBeds.currentUsageTotal,actuals.vaccinationsAdditionalDose,-0.05892474840541337
actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.capacity,-0.06483313742162954
actuals.hospitalBeds.capacity,actuals.newDeaths,-0.06749461200840554
actuals.vaccinationsAdditionalDose,actuals.icuBeds.capacity,-0.07016917107536626
fips,actuals.hospitalBeds.weeklyCovidAdmissions,-0.07077581680260867
actuals.icuBeds.currentUsageCovid,fips,-0.0710260999348108
actuals.negativeTests,actuals.newDeaths,-0.08560389339266654
actuals.icuBeds.currentUsageCovid,actuals.negativeTests,-0.09605438307873909
actuals.newDeaths,actuals.contactTracers,-0.10110896035053807
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.contactTracers,-0.10353714147234135
fips,actuals.deaths,-0.135185199742036
actuals.contactTracers,actuals.hospitalBeds.currentUsageCovid,-0.13894485596562683
actuals.contactTracers,actuals.icuBeds.currentUsageCovid,-0.1612524749047543
fips,Class,
