,,0
actuals.positiveTests,actuals.hospitalBeds.currentUsageTotal,0.883075071505439
actuals.icuBeds.currentUsageCovid,actuals.hospitalBeds.weeklyCovidAdmissions,0.8823011528200508
actuals.positiveTests,actuals.hospitalBeds.capacity,0.8805150644251288
actuals.icuBeds.currentUsageCovid,actuals.icuBeds.capacity,0.8794739088701795
actuals.hospitalBeds.currentUsageCovid,actuals.deaths,0.8736467436986144
actuals.vaccinesAdministered,actuals.negativeTests,0.8717805004549366
actuals.vaccinationsCompleted,actuals.negativeTests,0.8665885481153643
actuals.icuBeds.currentUsageTotal,actuals.vaccinesDistributed,0.8661498739971799
actuals.vaccinationsAdditionalDose,actuals.vaccinesAdministered,0.864964914631124
actuals.hospitalBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,0.8644083496280813
metrics.vaccinationsAdditionalDoseRatio,metrics.vaccinationsCompletedRatio,0.864249611462195
actuals.cases,actuals.hospitalBeds.weeklyCovidAdmissions,0.8596176139916811
actuals.vaccinationsCompleted,actuals.icuBeds.currentUsageTotal,0.859616104256503
actuals.icuBeds.capacity,actuals.hospitalBeds.weeklyCovidAdmissions,0.8574692530563761
actuals.icuBeds.currentUsageCovid,actuals.hospitalBeds.capacity,0.8572016345938639
actuals.vaccinationsAdditionalDose,actuals.positiveTests,0.8571951122588946
actuals.vaccinationsInitiated,actuals.icuBeds.currentUsageTotal,0.8568338235084079
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.icuBeds.currentUsageTotal,0.8564875484009661
actuals.hospitalBeds.currentUsageCovid,actuals.vaccinesDistributed,0.8502703689943367
actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.weeklyCovidAdmissions,0.8501021996475431
actuals.icuBeds.capacity,actuals.positiveTests,0.8496993432368465
actuals.hospitalBeds.capacity,actuals.hospitalBeds.weeklyCovidAdmissions,0.8467833212740095
actuals.vaccinationsInitiated,actuals.negativeTests,0.8463680452715748
actuals.vaccinesDistributed,actuals.negativeTests,0.8428105877650366
actuals.hospitalBeds.currentUsageCovid,actuals.positiveTests,0.8396524447593584
actuals.vaccinesAdministered,actuals.icuBeds.currentUsageTotal,0.8395148463751919
actuals.positiveTests,actuals.negativeTests,0.8393560890192988
actuals.hospitalBeds.currentUsageCovid,actuals.vaccinationsCompleted,0.8392832039337265
actuals.vaccinationsAdditionalDose,actuals.vaccinesDistributed,0.83888067520061
actuals.vaccinationsCompleted,actuals.vaccinationsAdditionalDose,0.8388269046585228
actuals.vaccinationsAdditionalDose,actuals.negativeTests,0.8386683726534089
actuals.hospitalBeds.currentUsageCovid,actuals.vaccinationsInitiated,0.8327588263180741
actuals.hospitalBeds.currentUsageCovid,actuals.vaccinesAdministered,0.8258066858389655
actuals.deaths,actuals.hospitalBeds.weeklyCovidAdmissions,0.8221582536195773
actuals.negativeTests,actuals.contactTracers,0.8193431868993728
actuals.icuBeds.currentUsageTotal,actuals.positiveTests,0.8160273618034076
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.positiveTests,0.8013994166994108
actuals.icuBeds.currentUsageCovid,actuals.cases,0.8011854507554818
actuals.cases,actuals.vaccinationsAdditionalDose,0.8011831151735168
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.vaccinesDistributed,0.8007578221628073
actuals.vaccinationsAdditionalDose,actuals.vaccinationsInitiated,0.7969914978556791
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.vaccinationsCompleted,0.7961038523472818
actuals.contactTracers,actuals.vaccinationsCompleted,0.7895149355414844
actuals.negativeTests,actuals.cases,0.7828589911232047
actuals.vaccinesAdministered,actuals.hospitalBeds.weeklyCovidAdmissions,0.7827690002035247
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.vaccinationsInitiated,0.7824913743513681
actuals.icuBeds.currentUsageCovid,actuals.deaths,0.7806305369109371
actuals.vaccinesAdministered,actuals.contactTracers,0.7782731086010382
metrics.vaccinationsInitiatedRatio,metrics.vaccinationsAdditionalDoseRatio,0.7768837846843384
actuals.vaccinationsInitiated,actuals.contactTracers,0.7658334237181775
actuals.deaths,actuals.negativeTests,0.7630962635567998
actuals.vaccinesDistributed,actuals.contactTracers,0.7560500469461151
actuals.deaths,actuals.vaccinationsAdditionalDose,0.7394795809920988
actuals.hospitalBeds.currentUsageTotal,actuals.negativeTests,0.7388962114812084
actuals.hospitalBeds.capacity,actuals.negativeTests,0.7383592748499522
actuals.cases,actuals.contactTracers,0.7355974532175066
actuals.hospitalBeds.capacity,actuals.contactTracers,0.7307647402029316
actuals.vaccinesDistributed,actuals.icuBeds.currentUsageCovid,0.7266971859900562
actuals.vaccinationsCompleted,actuals.icuBeds.currentUsageCovid,0.7261648774721498
actuals.positiveTests,actuals.contactTracers,0.7230440954264429
actuals.icuBeds.currentUsageCovid,actuals.vaccinationsInitiated,0.7175051013777238
actuals.icuBeds.currentUsageCovid,actuals.positiveTests,0.7164243866786124
actuals.icuBeds.currentUsageCovid,actuals.vaccinesAdministered,0.6989956196334849
actuals.deaths,actuals.contactTracers,0.6950407853972961
actuals.contactTracers,actuals.hospitalBeds.currentUsageTotal,0.6897804052216822
actuals.contactTracers,actuals.icuBeds.capacity,0.6895297759591585
actuals.hospitalBeds.capacity,actuals.vaccinationsAdditionalDose,0.681452417843976
actuals.contactTracers,actuals.vaccinationsAdditionalDose,0.6807051528072358
actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.currentUsageTotal,0.669398787968037
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.contactTracers,0.6606757528467078
actuals.icuBeds.capacity,actuals.negativeTests,0.6574073954382645
metrics.weeklyCovidAdmissionsPer100k,metrics.bedsWithCovidPatientsRatio,0.6466256343908103
actuals.contactTracers,actuals.hospitalBeds.currentUsageCovid,0.6465151640200495
actuals.negativeTests,actuals.hospitalBeds.currentUsageCovid,0.6305566123629456
actuals.icuBeds.capacity,actuals.vaccinationsAdditionalDose,0.6279255320605358
metrics.bedsWithCovidPatientsRatio,actuals.hospitalBeds.weeklyCovidAdmissions,0.6275502079321419
actuals.hospitalBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,0.6173823296832631
actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.currentUsageCovid,0.6136758194774654
actuals.contactTracers,actuals.icuBeds.currentUsageTotal,0.6050089259190923
actuals.icuBeds.currentUsageTotal,actuals.negativeTests,0.602522204481422
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.vaccinationsAdditionalDose,0.6006366520675256
actuals.negativeTests,actuals.hospitalBeds.weeklyCovidAdmissions,0.6004591615731776
actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,0.5692808614015903
metrics.bedsWithCovidPatientsRatio,actuals.icuBeds.currentUsageCovid,0.5622482729612306
actuals.vaccinationsAdditionalDose,actuals.icuBeds.currentUsageTotal,0.5600720174404393
actuals.icuBeds.currentUsageCovid,actuals.contactTracers,0.5425570421342074
actuals.newCases,actuals.vaccinationsAdditionalDose,0.5009197971969086
actuals.negativeTests,actuals.icuBeds.currentUsageCovid,0.49822563170153533
metrics.infectionRate,metrics.vaccinationsAdditionalDoseRatio,0.4922649427231645
actuals.newCases,actuals.cases,0.48914794075420054
actuals.positiveTests,actuals.newCases,0.48603969590738577
metrics.caseDensity,metrics.testPositivityRatio,0.48501731617452093
metrics.testPositivityRatio,metrics.weeklyNewCasesPer100k,0.485003395893294
actuals.vaccinationsAdditionalDose,metrics.vaccinationsCompletedRatio,0.480347805784641
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.newCases,0.4796357536554116
metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,0.4699058284335971
metrics.caseDensity,metrics.vaccinationsAdditionalDoseRatio,0.469885957389234
actuals.vaccinesAdministered,actuals.newCases,0.46467491526486654
metrics.caseDensity,riskLevels.overall,0.4633433440959359
metrics.weeklyNewCasesPer100k,riskLevels.overall,0.463332838139626
actuals.newCases,actuals.hospitalBeds.currentUsageCovid,0.4597932226643884
actuals.newCases,actuals.vaccinesDistributed,0.4584072480417099
actuals.vaccinationsCompleted,actuals.newCases,0.4517267260947826
actuals.newDeaths,actuals.newCases,0.44643909147548916
actuals.deaths,actuals.newCases,0.44152665880095343
actuals.newCases,actuals.vaccinationsInitiated,0.4394105515517853
actuals.hospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,0.435264251048503
actuals.newDeaths,actuals.hospitalBeds.currentUsageCovid,0.43411712071099257
actuals.negativeTests,actuals.newCases,0.4326088075399922
actuals.newCases,actuals.contactTracers,0.42984394251678104
actuals.icuBeds.currentUsageTotal,actuals.newDeaths,0.42889900206451853
actuals.icuBeds.currentUsageCovid,actuals.newDeaths,0.4246896537427329
actuals.newDeaths,actuals.hospitalBeds.currentUsageTotal,0.42315281736507854
metrics.vaccinationsCompletedRatio,actuals.negativeTests,0.41755142213767005
actuals.vaccinationsAdditionalDose,actuals.icuBeds.currentUsageCovid,0.4141415902347237
metrics.vaccinationsInitiatedRatio,actuals.vaccinationsAdditionalDose,0.4137404994923028
actuals.newDeaths,actuals.cases,0.4107420065860907
actuals.newDeaths,actuals.deaths,0.4088191901838862
actuals.icuBeds.capacity,actuals.newDeaths,0.40820050719163303
metrics.vaccinationsInitiatedRatio,metrics.weeklyNewCasesPer100k,0.40688165921931096
metrics.caseDensity,metrics.vaccinationsInitiatedRatio,0.40685356847669385
actuals.negativeTests,metrics.vaccinationsInitiatedRatio,0.40478732072227047
metrics.weeklyNewCasesPer100k,metrics.vaccinationsCompletedRatio,0.4009328298817062
metrics.vaccinationsCompletedRatio,metrics.caseDensity,0.4009066265111268
actuals.newDeaths,actuals.hospitalBeds.capacity,0.39714158634824054
actuals.newDeaths,actuals.positiveTests,0.3943456821377126
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.newDeaths,0.389635765040147
actuals.newCases,actuals.hospitalBeds.capacity,0.3881104736477311
actuals.vaccinesDistributed,actuals.newDeaths,0.3863707640033037
actuals.vaccinationsCompleted,actuals.newDeaths,0.38289808070703796
actuals.newCases,actuals.hospitalBeds.currentUsageTotal,0.38280334129339966
actuals.vaccinationsInitiated,actuals.newDeaths,0.37734211257081124
actuals.newDeaths,actuals.vaccinesAdministered,0.3752508229611605
actuals.newCases,actuals.icuBeds.capacity,0.37474009970208144
metrics.bedsWithCovidPatientsRatio,actuals.positiveTests,0.3644249973927169
actuals.icuBeds.currentUsageTotal,metrics.bedsWithCovidPatientsRatio,0.3619685841544441
metrics.infectionRate,metrics.testPositivityRatio,0.35681195591529574
actuals.negativeTests,metrics.vaccinationsAdditionalDoseRatio,0.3488599606798545
metrics.testPositivityRatio,riskLevels.overall,0.3454072173280716
metrics.infectionRate,metrics.vaccinationsCompletedRatio,0.3367081286517194
actuals.contactTracers,metrics.contactTracerCapacityRatio,0.33640190990204466
actuals.icuBeds.currentUsageTotal,actuals.newCases,0.33353284063913247
actuals.newCases,metrics.caseDensity,0.32618074691077514
actuals.newCases,metrics.weeklyNewCasesPer100k,0.32616203896478296
actuals.cases,metrics.bedsWithCovidPatientsRatio,0.32540260687817346
actuals.icuBeds.capacity,metrics.bedsWithCovidPatientsRatio,0.3169804732655736
metrics.vaccinationsInitiatedRatio,metrics.infectionRate,0.3165721362681793
metrics.bedsWithCovidPatientsRatio,actuals.hospitalBeds.currentUsageTotal,0.3145579238018086
metrics.vaccinationsAdditionalDoseRatio,metrics.testPositivityRatio,0.3073933181399472
actuals.newCases,actuals.icuBeds.currentUsageCovid,0.303794447621881
actuals.negativeTests,actuals.newDeaths,0.30150758106271597
actuals.newCases,metrics.bedsWithCovidPatientsRatio,0.29527427962664915
metrics.bedsWithCovidPatientsRatio,metrics.icuCapacityRatio,0.2926476529497715
metrics.bedsWithCovidPatientsRatio,actuals.deaths,0.2880204958010207
metrics.weeklyCovidAdmissionsPer100k,actuals.hospitalBeds.currentUsageCovid,0.2858950201018774
actuals.newCases,metrics.testPositivityRatio,0.28532604729316413
actuals.hospitalBeds.capacity,metrics.bedsWithCovidPatientsRatio,0.2802147589328137
metrics.vaccinationsInitiatedRatio,actuals.vaccinesAdministered,0.2771105773712556
metrics.bedsWithCovidPatientsRatio,actuals.vaccinesDistributed,0.27657952575952494
actuals.vaccinationsAdditionalDose,actuals.newDeaths,0.2755889769617155
metrics.vaccinationsInitiatedRatio,actuals.vaccinationsInitiated,0.2676367680551257
metrics.bedsWithCovidPatientsRatio,actuals.newDeaths,0.2632719302108683
metrics.weeklyCovidAdmissionsPer100k,actuals.icuBeds.currentUsageCovid,0.2631252596466444
metrics.bedsWithCovidPatientsRatio,actuals.vaccinationsCompleted,0.2623475548347178
metrics.bedsWithCovidPatientsRatio,actuals.vaccinationsInitiated,0.2587899188786071
actuals.vaccinesAdministered,metrics.vaccinationsCompletedRatio,0.2579074893383779
metrics.bedsWithCovidPatientsRatio,actuals.vaccinesAdministered,0.2514959772004969
actuals.newDeaths,actuals.contactTracers,0.24239662080661145
actuals.vaccinationsCompleted,metrics.vaccinationsInitiatedRatio,0.24200195253726528
metrics.vaccinationsAdditionalDoseRatio,actuals.vaccinesAdministered,0.23314950428668685
metrics.vaccinationsInitiatedRatio,actuals.vaccinesDistributed,0.23196688049748798
actuals.positiveTests,metrics.vaccinationsAdditionalDoseRatio,0.22964645724054097
metrics.bedsWithCovidPatientsRatio,metrics.caseDensity,0.2288346122785736
metrics.bedsWithCovidPatientsRatio,metrics.weeklyNewCasesPer100k,0.22880753431392906
metrics.vaccinationsCompletedRatio,actuals.contactTracers,0.22805195973398168
actuals.newCases,metrics.vaccinationsAdditionalDoseRatio,0.22600831713794917
metrics.vaccinationsCompletedRatio,actuals.vaccinationsCompleted,0.22374379604500702
actuals.vaccinationsInitiated,metrics.vaccinationsCompletedRatio,0.21693789837088234
actuals.contactTracers,metrics.vaccinationsInitiatedRatio,0.2168611808962388
metrics.weeklyCovidAdmissionsPer100k,metrics.caseDensity,0.2139880092488928
metrics.weeklyNewCasesPer100k,metrics.weeklyCovidAdmissionsPer100k,0.21395456165946164
riskLevels.overall,metrics.weeklyCovidAdmissionsPer100k,0.21228513379282585
actuals.vaccinesDistributed,metrics.vaccinationsCompletedRatio,0.20387958068497275
metrics.bedsWithCovidPatientsRatio,actuals.contactTracers,0.19998534232172446
actuals.vaccinationsAdditionalDose,metrics.testPositivityRatio,0.1999720567132867
metrics.vaccinationsCompletedRatio,actuals.positiveTests,0.1908315794869528
actuals.vaccinesDistributed,metrics.vaccinationsAdditionalDoseRatio,0.1888827723695792
metrics.vaccinationsAdditionalDoseRatio,actuals.vaccinationsCompleted,0.18784002665329358
metrics.vaccinationsInitiatedRatio,actuals.positiveTests,0.18198916999143233
actuals.newCases,metrics.vaccinationsCompletedRatio,0.1774349248131758
actuals.newCases,metrics.vaccinationsInitiatedRatio,0.17599235228509708
actuals.vaccinationsAdditionalDose,metrics.infectionRate,0.17531960104916977
actuals.icuBeds.currentUsageCovid,metrics.icuCapacityRatio,0.17083508725633184
metrics.weeklyCovidAdmissionsPer100k,metrics.icuCapacityRatio,0.16334927529562596
actuals.negativeTests,metrics.bedsWithCovidPatientsRatio,0.1603178430165509
metrics.vaccinationsAdditionalDoseRatio,actuals.vaccinationsInitiated,0.15560464008667932
actuals.vaccinationsAdditionalDose,metrics.bedsWithCovidPatientsRatio,0.15003317558338514
actuals.contactTracers,metrics.vaccinationsAdditionalDoseRatio,0.14822235466077519
metrics.caseDensity,actuals.vaccinationsAdditionalDose,0.14594030902870317
actuals.vaccinationsAdditionalDose,metrics.weeklyNewCasesPer100k,0.1459330431175387
metrics.weeklyCovidAdmissionsPer100k,metrics.testPositivityRatio,0.14230629412050363
actuals.newCases,metrics.weeklyCovidAdmissionsPer100k,0.1403715907741314
metrics.vaccinationsAdditionalDoseRatio,actuals.cases,0.12410179201195566
metrics.infectionRate,riskLevels.caseDensity,0.12049024067663096
metrics.testPositivityRatio,metrics.bedsWithCovidPatientsRatio,0.11037111239921964
metrics.testPositivityRatio,actuals.cases,0.10916240835247837
fips,metrics.vaccinationsAdditionalDoseRatio,0.1079742908008094
metrics.weeklyCovidAdmissionsPer100k,actuals.icuBeds.currentUsageTotal,0.10672448069620309
metrics.testPositivityRatio,actuals.hospitalBeds.weeklyCovidAdmissions,0.10273724780147712
metrics.contactTracerCapacityRatio,actuals.negativeTests,0.10069088905709991
metrics.vaccinationsCompletedRatio,fips,0.09765448883787173
actuals.positiveTests,metrics.testPositivityRatio,0.09455989477716938
metrics.contactTracerCapacityRatio,metrics.infectionRate,0.09063525018872437
metrics.vaccinationsInitiatedRatio,actuals.deaths,0.08481910937620614
riskLevels.caseDensity,metrics.vaccinationsAdditionalDoseRatio,0.0846975188606828
metrics.weeklyCovidAdmissionsPer100k,actuals.icuBeds.capacity,0.0844226340372692
metrics.vaccinationsInitiatedRatio,fips,0.08283224246924285
riskLevels.overall,actuals.newCases,0.07696838910927227
metrics.icuCapacityRatio,actuals.icuBeds.currentUsageTotal,0.07519561377868231
metrics.testPositivityRatio,actuals.deaths,0.07381732110541506
metrics.icuCapacityRatio,actuals.newDeaths,0.0727515873289915
riskLevels.overall,metrics.bedsWithCovidPatientsRatio,0.06570008632849858
metrics.testPositivityRatio,actuals.hospitalBeds.currentUsageCovid,0.06286299570325368
metrics.vaccinationsAdditionalDoseRatio,actuals.deaths,0.06042713422761578
metrics.vaccinationsInitiatedRatio,actuals.cases,0.06018800330229381
metrics.infectionRateCI90,metrics.vaccinationsCompletedRatio,0.05983021497903368
actuals.newDeaths,metrics.weeklyCovidAdmissionsPer100k,0.05831669828188825
metrics.infectionRateCI90,metrics.vaccinationsAdditionalDoseRatio,0.05795227214985811
metrics.infectionRateCI90,metrics.vaccinationsInitiatedRatio,0.05603956764362784
actuals.hospitalBeds.currentUsageTotal,metrics.weeklyCovidAdmissionsPer100k,0.05464601006705978
metrics.vaccinationsCompletedRatio,actuals.cases,0.05451367246232045
metrics.weeklyCovidAdmissionsPer100k,actuals.contactTracers,0.05414901183863796
metrics.weeklyCovidAdmissionsPer100k,actuals.hospitalBeds.capacity,0.05059388089908389
actuals.vaccinationsCompleted,metrics.contactTracerCapacityRatio,0.04914860369115137
metrics.contactTracerCapacityRatio,actuals.icuBeds.capacity,0.04629737806514245
metrics.vaccinationsCompletedRatio,riskLevels.overall,0.04549707877038428
riskLevels.caseDensity,metrics.vaccinationsCompletedRatio,0.04549707877038427
metrics.contactTracerCapacityRatio,actuals.vaccinationsInitiated,0.042735009224375176
actuals.hospitalBeds.capacity,metrics.contactTracerCapacityRatio,0.039512039916691354
metrics.infectionRateCI90,fips,0.03940479048355698
actuals.deaths,metrics.vaccinationsCompletedRatio,0.036304455487424316
actuals.vaccinationsAdditionalDose,fips,0.0356458641967927
actuals.icuBeds.capacity,fips,0.03452154018262004
metrics.caseDensity,actuals.negativeTests,0.034317777745717315
actuals.negativeTests,metrics.weeklyNewCasesPer100k,0.03431728293669348
metrics.weeklyCovidAdmissionsPer100k,actuals.cases,0.03350670520876465
metrics.infectionRate,metrics.infectionRateCI90,0.03320317310848715
metrics.testPositivityRatio,actuals.vaccinesDistributed,0.03235785455258811
metrics.weeklyNewCasesPer100k,metrics.infectionRate,0.03189925183161882
metrics.caseDensity,metrics.infectionRate,0.031875570223191485
metrics.vaccinationsInitiatedRatio,riskLevels.overall,0.030642599348847405
metrics.vaccinationsInitiatedRatio,riskLevels.caseDensity,0.030642599348847315
metrics.testPositivityRatio,metrics.vaccinationsInitiatedRatio,0.02988010222392595
actuals.contactTracers,metrics.caseDensity,0.02952918007119708
actuals.contactTracers,metrics.weeklyNewCasesPer100k,0.02952105566261859
fips,metrics.infectionRate,0.02873007623030234
actuals.vaccinesAdministered,fips,0.025527121698312834
fips,actuals.vaccinationsInitiated,0.025151055602579405
actuals.icuBeds.currentUsageTotal,metrics.contactTracerCapacityRatio,0.0251466377657195
metrics.contactTracerCapacityRatio,actuals.vaccinesAdministered,0.02510999015892257
metrics.icuCapacityRatio,actuals.hospitalBeds.currentUsageCovid,0.0247860433963071
actuals.vaccinesAdministered,metrics.testPositivityRatio,0.023004632953877415
actuals.hospitalBeds.currentUsageTotal,metrics.contactTracerCapacityRatio,0.021255722014901727
fips,actuals.vaccinationsCompleted,0.020777186527925165
metrics.vaccinationsCompletedRatio,metrics.testPositivityRatio,0.018707332640885463
actuals.hospitalBeds.weeklyCovidAdmissions,metrics.caseDensity,0.016633607017590278
metrics.weeklyNewCasesPer100k,actuals.hospitalBeds.weeklyCovidAdmissions,0.01660061407886833
metrics.infectionRateCI90,riskLevels.caseDensity,0.014467474835392369
actuals.vaccinesDistributed,fips,0.01431234635922047
actuals.deaths,metrics.weeklyCovidAdmissionsPer100k,0.009874736073700508
metrics.contactTracerCapacityRatio,actuals.vaccinesDistributed,0.008300689728762444
actuals.positiveTests,metrics.weeklyCovidAdmissionsPer100k,0.00529465314885214
actuals.newCases,metrics.infectionRate,0.004598008448894594
metrics.vaccinationsInitiatedRatio,actuals.hospitalBeds.currentUsageTotal,0.004040108631830298
fips,actuals.hospitalBeds.capacity,0.0038408470472756926
metrics.caseDensity,fips,0.0021204878255101215
metrics.weeklyNewCasesPer100k,fips,0.0021189096816547457
metrics.icuCapacityRatio,actuals.hospitalBeds.weeklyCovidAdmissions,0.0005850700707777991
metrics.icuCapacityRatio,riskLevels.overall,-0.0011688079096999627
fips,actuals.hospitalBeds.currentUsageTotal,-0.0031775540646599926
fips,actuals.newDeaths,-0.006017211565606367
metrics.infectionRateCI90,metrics.icuCapacityRatio,-0.006433737865608885
actuals.positiveTests,fips,-0.008675591555966514
actuals.icuBeds.currentUsageTotal,fips,-0.008864194100442755
metrics.testPositivityRatio,actuals.hospitalBeds.capacity,-0.009050684967952817
actuals.icuBeds.capacity,metrics.testPositivityRatio,-0.009640863840517731
actuals.vaccinationsCompleted,metrics.testPositivityRatio,-0.010899793881641901
fips,actuals.newCases,-0.012081029875059946
metrics.infectionRateCI90,metrics.weeklyNewCasesPer100k,-0.013556756000513984
metrics.caseDensity,metrics.infectionRateCI90,-0.013574348001274708
metrics.vaccinationsInitiatedRatio,actuals.hospitalBeds.capacity,-0.013633814008455935
actuals.newDeaths,metrics.infectionRateCI90,-0.016584824413837046
metrics.testPositivityRatio,actuals.vaccinationsInitiated,-0.016641043363073826
actuals.negativeTests,metrics.infectionRate,-0.016972024159955426
riskLevels.overall,fips,-0.01699247107528009
actuals.cases,fips,-0.017981863451657046
actuals.vaccinesAdministered,metrics.infectionRate,-0.018202442228045478
metrics.infectionRateCI90,actuals.newCases,-0.01943937240265225
metrics.contactTracerCapacityRatio,actuals.icuBeds.currentUsageCovid,-0.02025946904966509
metrics.infectionRateCI90,metrics.contactTracerCapacityRatio,-0.020632801530739146
metrics.icuCapacityRatio,actuals.hospitalBeds.currentUsageTotal,-0.023610748131973593
actuals.vaccinationsAdditionalDose,metrics.infectionRateCI90,-0.024676872158095074
actuals.icuBeds.currentUsageTotal,metrics.testPositivityRatio,-0.025934938062987748
actuals.negativeTests,metrics.infectionRateCI90,-0.027603185818340405
metrics.contactTracerCapacityRatio,metrics.vaccinationsCompletedRatio,-0.028560056037449977
metrics.infectionRateCI90,metrics.testPositivityRatio,-0.029429564000497267
metrics.testPositivityRatio,actuals.hospitalBeds.currentUsageTotal,-0.029462708296399347
actuals.contactTracers,metrics.infectionRateCI90,-0.03455645842761037
