date,country,state,fips,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,actuals.newDeaths,actuals.vaccinesAdministered,actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.weeklyCovidAdmissions,Class
2021-08-23,US,AL,1,iso1:us#iso2:us-al,663088.0,12000.0,670538.0,4633871.0,404.0,15115.0,11827.0,2963.0,1576.0,1609.0,855.0,2588.0,5863220.0,2358550.0,1793712.0,0.0,3943465.0,0.0,2556.0,0
2021-08-24,US,AL,1,iso1:us#iso2:us-al,663088.0,12000.0,672768.0,4642546.0,404.0,15323.0,12097.0,2914.0,1588.0,1631.0,858.0,0.0,5863220.0,2368289.0,1802279.0,0.0,3963352.0,0.0,2533.0,0
2021-08-25,US,AL,1,iso1:us#iso2:us-al,663088.0,12000.0,678324.0,4659997.0,404.0,15285.0,12381.0,3044.0,1598.0,1635.0,845.0,0.0,5889060.0,2370282.0,1803904.0,0.0,3966712.0,0.0,2549.0,0
2021-08-26,US,AL,1,iso1:us#iso2:us-al,674230.0,12103.0,683037.0,4679440.0,404.0,15451.0,12372.0,2979.0,1602.0,1625.0,864.0,11142.0,5962240.0,2380869.0,1813256.0,103.0,3988529.0,0.0,2552.0,0
2021-08-27,US,AL,1,iso1:us#iso2:us-al,679263.0,12153.0,687227.0,4697673.0,404.0,15281.0,12256.0,3094.0,1589.0,1640.0,869.0,5033.0,6045390.0,2399704.0,1838347.0,50.0,4044688.0,0.0,2577.0,0
2021-08-28,US,AL,1,iso1:us#iso2:us-al,685453.0,12219.0,690548.0,4710140.0,404.0,15223.0,11917.0,3054.0,1579.0,1634.0,869.0,6190.0,6085890.0,2415007.0,1850031.0,66.0,4072870.0,0.0,2542.0,0
2021-08-29,US,AL,1,iso1:us#iso2:us-al,688886.0,12222.0,692877.0,4718364.0,404.0,15221.0,11769.0,3066.0,1582.0,1623.0,895.0,3433.0,6102830.0,2426453.0,1860445.0,3.0,4097445.0,0.0,2536.0,0
2021-08-30,US,AL,1,iso1:us#iso2:us-al,691958.0,12222.0,696719.0,4729081.0,404.0,15209.0,11968.0,3116.0,1577.0,1626.0,906.0,3072.0,6102130.0,2432879.0,1868344.0,0.0,4112942.0,0.0,2611.0,0
2021-08-31,US,AL,1,iso1:us#iso2:us-al,697164.0,12283.0,701117.0,4745012.0,404.0,15234.0,12213.0,3084.0,1577.0,1641.0,888.0,5206.0,6127400.0,2442247.0,1880276.0,61.0,4136247.0,0.0,2635.0,0
2021-09-01,US,AL,1,iso1:us#iso2:us-al,701855.0,12291.0,705876.0,4763656.0,404.0,15330.0,12394.0,3100.0,1582.0,1652.0,894.0,4691.0,6151970.0,2444342.0,1882050.0,8.0,4139337.0,0.0,2614.0,0
2021-09-02,US,AL,1,iso1:us#iso2:us-al,707167.0,12330.0,710101.0,4778759.0,404.0,15286.0,12408.0,3072.0,1581.0,1678.0,881.0,5312.0,6218000.0,2452547.0,1891063.0,39.0,4158442.0,0.0,2639.0,0
2021-09-03,US,AL,1,iso1:us#iso2:us-al,712295.0,12394.0,714382.0,4793184.0,404.0,15389.0,12197.0,2989.0,1577.0,1664.0,877.0,5128.0,6259550.0,2461343.0,1900876.0,64.0,4178419.0,0.0,2592.0,0
2021-09-04,US,AL,1,iso1:us#iso2:us-al,716715.0,12414.0,716972.0,4803472.0,404.0,15008.0,11714.0,2988.0,1585.0,1639.0,882.0,4420.0,6294440.0,2474109.0,1915710.0,20.0,4209610.0,0.0,2686.0,0
2021-09-05,US,AL,1,iso1:us#iso2:us-al,719557.0,12415.0,718789.0,4810347.0,404.0,15160.0,11783.0,3004.0,1576.0,1648.0,852.0,2842.0,6294340.0,2477098.0,1919114.0,1.0,4216512.0,0.0,2673.0,0
2021-09-06,US,AL,1,iso1:us#iso2:us-al,722123.0,12416.0,720503.0,4815038.0,404.0,15111.0,11770.0,3063.0,1571.0,1615.0,826.0,2566.0,6294340.0,2482272.0,1925770.0,1.0,4229402.0,0.0,2626.0,0
2021-09-07,US,AL,1,iso1:us#iso2:us-al,724795.0,12420.0,723690.0,4824795.0,404.0,15159.0,11862.0,3023.0,1571.0,1613.0,843.0,2672.0,6294340.0,2485579.0,1930090.0,4.0,4237710.0,0.0,2533.0,0
2021-09-08,US,AL,1,iso1:us#iso2:us-al,729586.0,12488.0,727597.0,4839832.0,404.0,15424.0,12279.0,2875.0,1578.0,1635.0,857.0,4791.0,6299020.0,2491633.0,1938065.0,68.0,4252635.0,0.0,2547.0,0
2021-09-09,US,AL,1,iso1:us#iso2:us-al,733953.0,12552.0,730834.0,4858142.0,404.0,15238.0,12450.0,2910.0,1580.0,1634.0,831.0,4367.0,6337120.0,2493041.0,1940044.0,64.0,4255847.0,0.0,2497.0,0
2021-09-10,US,AL,1,iso1:us#iso2:us-al,738753.0,12605.0,733898.0,4873026.0,404.0,15181.0,12391.0,2860.0,1585.0,1626.0,819.0,4800.0,6388850.0,2504656.0,1956859.0,53.0,4287769.0,0.0,2498.0,0
2021-09-11,US,AL,1,iso1:us#iso2:us-al,743247.0,12673.0,736108.0,4883634.0,404.0,15118.0,11919.0,2796.0,1586.0,1582.0,770.0,4494.0,6427570.0,2506484.0,1959493.0,68.0,4292244.0,0.0,2365.0,0
2021-09-12,US,AL,1,iso1:us#iso2:us-al,745041.0,12676.0,737636.0,4889912.0,404.0,15069.0,11960.0,2775.0,1579.0,1578.0,757.0,1794.0,6427570.0,2514065.0,1971041.0,3.0,4313489.0,0.0,2352.0,0
2021-09-13,US,AL,1,iso1:us#iso2:us-al,747733.0,12678.0,740249.0,4899449.0,404.0,14968.0,11819.0,2761.0,1584.0,1586.0,783.0,2692.0,6427570.0,2519696.0,1979070.0,2.0,4328199.0,0.0,2238.0,0
2021-09-14,US,AL,1,iso1:us#iso2:us-al,751677.0,12718.0,742961.0,4912492.0,404.0,15099.0,12190.0,2636.0,1587.0,1621.0,772.0,3944.0,6447940.0,2516176.0,1980807.0,40.0,4329528.0,0.0,2243.0,0
2021-09-15,US,AL,1,iso1:us#iso2:us-al,755328.0,12784.0,745696.0,4926630.0,404.0,15253.0,12316.0,2576.0,1585.0,1596.0,767.0,3651.0,6485880.0,2520979.0,1988025.0,66.0,4342220.0,0.0,2155.0,0
2021-09-16,US,AL,1,iso1:us#iso2:us-al,759300.0,12856.0,748165.0,4940011.0,404.0,15263.0,12335.0,2445.0,1607.0,1576.0,739.0,3972.0,6503890.0,2526998.0,1997364.0,72.0,4359022.0,0.0,2053.0,0
2021-09-17,US,AL,1,iso1:us#iso2:us-al,762274.0,13048.0,750317.0,4953433.0,404.0,15233.0,12051.0,2381.0,1586.0,1568.0,732.0,2974.0,6525240.0,2535635.0,2010919.0,192.0,4383430.0,0.0,1943.0,0
2021-09-18,US,AL,1,iso1:us#iso2:us-al,765736.0,13209.0,751825.0,4961142.0,404.0,15167.0,11522.0,2325.0,1592.0,1521.0,699.0,3462.0,6545280.0,2537329.0,2013023.0,161.0,4386893.0,0.0,1851.0,0
2021-09-21,US,AL,1,iso1:us#iso2:us-al,772966.0,13460.0,756409.0,4985526.0,404.0,15143.0,11729.0,2016.0,1593.0,1569.0,651.0,3220.0,6547850.0,2552143.0,2038644.0,250.0,4430711.0,0.0,1535.0,0
2021-09-22,US,AL,1,iso1:us#iso2:us-al,775984.0,13665.0,758619.0,4999418.0,404.0,15221.0,12120.0,1969.0,1589.0,1558.0,646.0,3018.0,6561280.0,2555237.0,2043972.0,205.0,4439932.0,0.0,1448.0,0
2021-09-23,US,AL,1,iso1:us#iso2:us-al,779350.0,13798.0,760497.0,5011286.0,404.0,15166.0,11990.0,1949.0,1590.0,1578.0,598.0,3366.0,6589940.0,2556115.0,2045238.0,133.0,4441961.0,0.0,1362.0,0
2021-09-24,US,AL,1,iso1:us#iso2:us-al,781919.0,13921.0,762197.0,5022719.0,404.0,15261.0,11945.0,1860.0,1587.0,1562.0,591.0,2569.0,6601120.0,2558569.0,2049383.0,123.0,4449282.0,0.0,1262.0,0
2021-09-25,US,AL,1,iso1:us#iso2:us-al,784856.0,14022.0,763228.0,5029302.0,404.0,15089.0,11410.0,1825.0,1573.0,1490.0,564.0,2937.0,6639550.0,2565735.0,2060935.0,101.0,4471337.0,0.0,1208.0,0
2021-09-28,US,AL,1,iso1:us#iso2:us-al,790067.0,14155.0,767139.0,5054612.0,404.0,15133.0,11788.0,1679.0,1573.0,1542.0,548.0,1984.0,6646890.0,2577657.0,2081567.0,130.0,4511086.0,0.0,1052.0,0
2022-01-05,US,AL,1,iso1:us#iso2:us-al,929685.0,16503.0,877356.0,5827774.0,404.0,15118.0,11779.0,1549.0,1552.0,1396.0,268.0,11075.0,8071240.0,2886070.0,2346404.0,7.0,5681793.0,661457.0,1481.0,0
2022-01-06,US,AL,1,iso1:us#iso2:us-al,942311.0,16543.0,887261.0,5842976.0,404.0,15136.0,11783.0,1648.0,1548.0,1391.0,278.0,12626.0,8391130.0,2890246.0,2349085.0,40.0,5695747.0,668394.0,1618.0,0
2022-01-07,US,AL,1,iso1:us#iso2:us-al,955283.0,16585.0,894116.0,5855637.0,404.0,15162.0,11650.0,1744.0,1550.0,1389.0,313.0,12972.0,8391130.0,2894430.0,2351731.0,42.0,5710373.0,676060.0,1718.0,0
2022-01-08,US,AL,1,iso1:us#iso2:us-al,963615.0,16624.0,899526.0,5864090.0,404.0,15180.0,11155.0,1842.0,1593.0,1392.0,327.0,8332.0,8498480.0,2898115.0,2354087.0,39.0,5723382.0,683047.0,1835.0,0
2022-01-09,US,AL,1,iso1:us#iso2:us-al,976067.0,16624.0,903975.0,5870444.0,404.0,15169.0,11163.0,1947.0,1579.0,1398.0,360.0,12452.0,8499980.0,2900267.0,2355660.0,0.0,5731467.0,687451.0,1888.0,0
2022-01-10,US,AL,1,iso1:us#iso2:us-al,982317.0,16624.0,909595.0,5878265.0,404.0,15016.0,11295.0,2053.0,1566.0,1396.0,389.0,6250.0,8499580.0,2903320.0,2357727.0,0.0,5742343.0,693030.0,2001.0,0
2022-01-11,US,AL,1,iso1:us#iso2:us-al,990853.0,16630.0,914415.0,5884543.0,404.0,14901.0,11453.0,2136.0,1553.0,1417.0,404.0,8536.0,8582180.0,2904923.0,2358758.0,6.0,5747337.0,695417.0,2074.0,0
2022-01-12,US,AL,1,iso1:us#iso2:us-al,1002057.0,16641.0,916136.0,5886414.0,404.0,15036.0,11702.0,2270.0,1552.0,1433.0,411.0,11204.0,8622020.0,2908943.0,2361490.0,11.0,5761529.0,702664.0,2169.0,0
2022-01-13,US,AL,1,iso1:us#iso2:us-al,1002057.0,16641.0,918576.0,5889461.0,404.0,15058.0,11802.0,2381.0,1555.0,1433.0,416.0,0.0,8642820.0,2912053.0,2363643.0,0.0,5771935.0,708033.0,2245.0,0
2022-01-14,US,AL,1,iso1:us#iso2:us-al,1002057.0,16641.0,923785.0,5896846.0,404.0,15057.0,11812.0,2514.0,1555.0,1433.0,433.0,0.0,8667990.0,2919436.0,2369558.0,0.0,5795157.0,717630.0,2319.0,0
2021-08-23,US,AZ,4,iso1:us#iso2:us-az,987373.0,18600.0,1022836.0,8265043.0,396.0,15906.0,11163.0,2105.0,2144.0,1302.0,468.0,2632.0,9131170.0,4065735.0,3431020.0,0.0,7448382.0,0.0,1404.0,0
2021-08-24,US,AZ,4,iso1:us#iso2:us-az,989968.0,18638.0,1026424.0,8295142.0,396.0,15901.0,11533.0,2149.0,2161.0,1387.0,469.0,2595.0,9131170.0,4069535.0,3434438.0,38.0,7456104.0,0.0,1410.0,0
2021-08-25,US,AZ,4,iso1:us#iso2:us-az,989968.0,18638.0,1029990.0,8328781.0,396.0,17469.0,12914.0,2081.0,2176.0,1398.0,466.0,0.0,9163550.0,4076371.0,3440902.0,0.0,7470149.0,0.0,1402.0,0
2021-08-26,US,AZ,4,iso1:us#iso2:us-az,996823.0,18661.0,1033522.0,8359913.0,396.0,17513.0,12939.0,2095.0,2177.0,1394.0,469.0,6855.0,9235110.0,4085580.0,3448771.0,23.0,7489034.0,0.0,1421.0,0
2021-08-27,US,AZ,4,iso1:us#iso2:us-az,1000530.0,18724.0,1037098.0,8393496.0,396.0,17455.0,12804.0,2103.0,2174.0,1383.0,482.0,3707.0,9281230.0,4094831.0,3457097.0,63.0,7508553.0,0.0,1418.0,0
2021-08-28,US,AZ,4,iso1:us#iso2:us-az,1004423.0,18779.0,1040038.0,8417852.0,396.0,17407.0,12532.0,2065.0,2149.0,1372.0,479.0,3893.0,9316470.0,4103699.0,3464639.0,55.0,7526215.0,0.0,1414.0,0
2021-08-29,US,AZ,4,iso1:us#iso2:us-az,1006513.0,18787.0,1042091.0,8433900.0,396.0,17333.0,12315.0,2069.0,2125.0,1356.0,495.0,2090.0,9328230.0,4113416.0,3472930.0,8.0,7545639.0,0.0,1445.0,0
2021-08-30,US,AZ,4,iso1:us#iso2:us-az,1009760.0,18787.0,1044727.0,8454451.0,396.0,15806.0,10949.0,2072.0,2159.0,1349.0,493.0,3247.0,9328230.0,4121994.0,3480885.0,0.0,7563719.0,0.0,1479.0,0
2021-08-31,US,AZ,4,iso1:us#iso2:us-az,1010582.0,18786.0,1048698.0,8488038.0,396.0,15945.0,11482.0,2134.0,2175.0,1391.0,505.0,822.0,9336690.0,4126485.0,3485349.0,0.0,7573202.0,0.0,1530.0,0
2021-09-01,US,AZ,4,iso1:us#iso2:us-az,1015322.0,18853.0,1051968.0,8519941.0,396.0,17478.0,12876.0,2144.0,2179.0,1408.0,510.0,4740.0,9374070.0,4133279.0,3492547.0,67.0,7588261.0,0.0,1551.0,0
2021-09-02,US,AZ,4,iso1:us#iso2:us-az,1018792.0,18879.0,1054918.0,8545756.0,396.0,17496.0,12874.0,2096.0,2175.0,1398.0,503.0,3470.0,9424740.0,4139735.0,3499085.0,26.0,7602465.0,0.0,1604.0,0
2021-09-03,US,AZ,4,iso1:us#iso2:us-az,1022594.0,18959.0,1057868.0,8573061.0,396.0,17456.0,12771.0,2132.0,2161.0,1363.0,507.0,3802.0,9466190.0,4165994.0,3561672.0,80.0,7855715.0,0.0,1619.0,0
2021-09-04,US,AZ,4,iso1:us#iso2:us-az,1026018.0,18997.0,1060669.0,8594012.0,396.0,17372.0,12406.0,2053.0,2163.0,1358.0,502.0,3424.0,9505440.0,4172707.0,3568380.0,38.0,7871103.0,0.0,1611.0,0
2021-09-05,US,AZ,4,iso1:us#iso2:us-az,1029089.0,18998.0,1062750.0,8608771.0,396.0,17184.0,12081.0,2075.0,2159.0,1336.0,506.0,3071.0,9504700.0,4180268.0,3576010.0,1.0,7887741.0,0.0,1609.0,0
2021-09-06,US,AZ,4,iso1:us#iso2:us-az,1031467.0,18999.0,1064639.0,8621106.0,396.0,15764.0,10873.0,2109.0,2170.0,1349.0,522.0,2378.0,9504840.0,4187321.0,3582524.0,1.0,7903096.0,0.0,1610.0,0
2021-09-07,US,AZ,4,iso1:us#iso2:us-az,1033449.0,19053.0,1067098.0,8638860.0,396.0,15835.0,11113.0,2136.0,2164.0,1386.0,530.0,1982.0,9504840.0,4191297.0,3585953.0,54.0,7911114.0,0.0,1567.0,0
2021-09-08,US,AZ,4,iso1:us#iso2:us-az,1035671.0,19079.0,1070736.0,8669207.0,396.0,17390.0,12810.0,2153.0,2168.0,1412.0,524.0,2222.0,9508120.0,4194478.0,3588996.0,26.0,7917526.0,0.0,1605.0,0
2021-09-09,US,AZ,4,iso1:us#iso2:us-az,1038151.0,19141.0,1073677.0,8694872.0,396.0,17479.0,12960.0,2123.0,2177.0,1424.0,519.0,2480.0,9515760.0,4197684.0,3592704.0,62.0,7924996.0,0.0,1583.0,0
2021-09-10,US,AZ,4,iso1:us#iso2:us-az,1041139.0,19147.0,1076594.0,8721039.0,396.0,17499.0,12999.0,2118.0,2173.0,1435.0,522.0,2988.0,9549970.0,4205103.0,3600809.0,6.0,7942312.0,0.0,1566.0,0
2021-09-11,US,AZ,4,iso1:us#iso2:us-az,1044494.0,19183.0,1079278.0,8741949.0,396.0,17402.0,12719.0,2070.0,2154.0,1395.0,524.0,3355.0,9605950.0,4212977.0,3607989.0,36.0,7959386.0,0.0,1546.0,0
2021-09-12,US,AZ,4,iso1:us#iso2:us-az,1047259.0,19187.0,1081515.0,8757585.0,396.0,17258.0,12300.0,2073.0,2180.0,1393.0,525.0,2765.0,9605950.0,4219928.0,3614798.0,4.0,7974400.0,0.0,1534.0,0
2021-09-13,US,AZ,4,iso1:us#iso2:us-az,1049537.0,19187.0,1083393.0,8772337.0,396.0,15765.0,11038.0,2126.0,2170.0,1387.0,545.0,2278.0,9605950.0,4227010.0,3621676.0,0.0,7989607.0,0.0,1527.0,0
2021-09-14,US,AZ,4,iso1:us#iso2:us-az,1052146.0,19304.0,1086465.0,8800651.0,396.0,15887.0,11509.0,2125.0,2156.0,1421.0,549.0,2609.0,9629670.0,4233177.0,3626908.0,117.0,8001766.0,0.0,1520.0,0
2021-09-15,US,AZ,4,iso1:us#iso2:us-az,1054578.0,19333.0,1089472.0,8829010.0,396.0,17380.0,12826.0,2095.0,2180.0,1420.0,533.0,2432.0,9655990.0,4238085.0,3632266.0,29.0,8012829.0,0.0,1477.0,0
2021-09-16,US,AZ,4,iso1:us#iso2:us-az,1057433.0,19360.0,1092277.0,8856410.0,396.0,17414.0,12855.0,2039.0,2180.0,1426.0,530.0,2855.0,9677770.0,4245213.0,3639739.0,27.0,8029150.0,0.0,1459.0,0
2021-09-17,US,AZ,4,iso1:us#iso2:us-az,1060263.0,19379.0,1094847.0,8882903.0,396.0,17379.0,12864.0,1993.0,2200.0,1405.0,521.0,2830.0,9711660.0,4252340.0,3647534.0,19.0,8045806.0,0.0,1452.0,0
2021-09-18,US,AZ,4,iso1:us#iso2:us-az,1063005.0,19487.0,1097172.0,8902868.0,396.0,17269.0,12420.0,1909.0,2158.0,1361.0,498.0,2742.0,9752500.0,4257887.0,3653801.0,108.0,8058815.0,0.0,1436.0,0
2021-09-19,US,AZ,4,iso1:us#iso2:us-az,1065462.0,19513.0,1099143.0,8917180.0,396.0,17106.0,12219.0,1953.0,2133.0,1313.0,489.0,2457.0,9752500.0,4263962.0,3660650.0,26.0,8072515.0,0.0,1430.0,0
2021-09-20,US,AZ,4,iso1:us#iso2:us-az,1067482.0,19513.0,1101215.0,8932861.0,396.0,15734.0,11124.0,1923.0,2144.0,1324.0,493.0,2020.0,9752500.0,4269262.0,3666693.0,0.0,8084761.0,0.0,1411.0,0
2021-09-21,US,AZ,4,iso1:us#iso2:us-az,1069416.0,19584.0,1104308.0,8958486.0,396.0,15898.0,11792.0,1964.0,2176.0,1400.0,493.0,1934.0,9756240.0,4274119.0,3671606.0,71.0,8095514.0,0.0,1388.0,0
2021-09-22,US,AZ,4,iso1:us#iso2:us-az,1071522.0,19658.0,1107142.0,8985275.0,396.0,17353.0,13106.0,1805.0,2192.0,1416.0,462.0,2106.0,9768630.0,4278169.0,3676582.0,74.0,8105456.0,0.0,1377.0,0
2021-09-23,US,AZ,4,iso1:us#iso2:us-az,1074535.0,19727.0,1109829.0,9010840.0,396.0,17391.0,13220.0,1849.0,2198.0,1419.0,466.0,3013.0,9778140.0,4283886.0,3683438.0,69.0,8119649.0,0.0,1347.0,0
2021-09-24,US,AZ,4,iso1:us#iso2:us-az,1077533.0,19737.0,1112528.0,9035398.0,396.0,17345.0,13144.0,1850.0,2180.0,1415.0,460.0,2998.0,9801400.0,4289019.0,3689138.0,10.0,8132315.0,0.0,1335.0,0
2021-09-25,US,AZ,4,iso1:us#iso2:us-az,1080449.0,19806.0,1114950.0,9055870.0,396.0,17258.0,12835.0,1784.0,2177.0,1410.0,465.0,2916.0,9821370.0,4294793.0,3695439.0,69.0,8146454.0,0.0,1331.0,0
2021-09-26,US,AZ,4,iso1:us#iso2:us-az,1083028.0,19812.0,1116789.0,9068416.0,396.0,17221.0,12524.0,1818.0,2168.0,1381.0,482.0,2579.0,9821230.0,4300913.0,3702564.0,6.0,8163166.0,0.0,1318.0,0
2021-09-27,US,AZ,4,iso1:us#iso2:us-az,1084987.0,19812.0,1118817.0,9082848.0,396.0,15730.0,11214.0,1795.0,2149.0,1366.0,485.0,1959.0,9821230.0,4304938.0,3707131.0,0.0,8176626.0,0.0,1284.0,0
2021-09-28,US,AZ,4,iso1:us#iso2:us-az,1086110.0,19920.0,1122105.0,9110226.0,396.0,15824.0,11632.0,1802.0,2165.0,1392.0,455.0,1123.0,9828950.0,4308119.0,3710533.0,108.0,8187828.0,0.0,1289.0,0
2021-09-29,US,AZ,4,iso1:us#iso2:us-az,1089498.0,19959.0,1124949.0,9137060.0,396.0,17333.0,13141.0,1790.0,2128.0,1391.0,449.0,3388.0,9843760.0,4311856.0,3714729.0,39.0,8200157.0,0.0,1263.0,0
2021-09-30,US,AZ,4,iso1:us#iso2:us-az,1092242.0,19984.0,1127710.0,9162618.0,396.0,17455.0,13213.0,1757.0,2190.0,1400.0,425.0,2744.0,9852670.0,4315832.0,3718393.0,25.0,8214287.0,0.0,1256.0,0
2021-10-01,US,AZ,4,iso1:us#iso2:us-az,1095884.0,20039.0,1130267.0,9187930.0,396.0,17343.0,13035.0,1780.0,2199.0,1384.0,415.0,3642.0,9938490.0,4320252.0,3722711.0,55.0,8230420.0,0.0,1258.0,0
2021-10-02,US,AZ,4,iso1:us#iso2:us-az,1098826.0,20134.0,1132633.0,9208076.0,396.0,17230.0,12729.0,1722.0,2184.0,1390.0,422.0,2942.0,9950100.0,4323895.0,3726363.0,95.0,8243182.0,0.0,1252.0,0
2021-10-03,US,AZ,4,iso1:us#iso2:us-az,1101081.0,20137.0,1134403.0,9220204.0,396.0,17089.0,12381.0,1753.0,2161.0,1326.0,419.0,2255.0,9973870.0,4331906.0,3736282.0,3.0,8278599.0,0.0,1220.0,0
2021-10-04,US,AZ,4,iso1:us#iso2:us-az,1103194.0,20137.0,1136304.0,9234232.0,396.0,15685.0,11255.0,1793.0,2153.0,1332.0,419.0,2113.0,9972750.0,4336974.0,3742784.0,0.0,8301993.0,0.0,1214.0,0
2021-10-05,US,AZ,4,iso1:us#iso2:us-az,1105448.0,20211.0,1139104.0,9258397.0,396.0,15882.0,11761.0,1784.0,2173.0,1403.0,408.0,2254.0,9983880.0,4340566.0,3747008.0,74.0,8315638.0,0.0,1227.0,0
2021-10-06,US,AZ,4,iso1:us#iso2:us-az,1107489.0,20250.0,1141451.0,9281691.0,396.0,17307.0,13061.0,1772.0,2168.0,1414.0,415.0,2041.0,10006630.0,4343971.0,3750483.0,39.0,8327793.0,0.0,1237.0,0
2021-10-07,US,AZ,4,iso1:us#iso2:us-az,1110018.0,20282.0,1143832.0,9304376.0,396.0,17295.0,13153.0,1726.0,2175.0,1394.0,409.0,2529.0,10036740.0,4348042.0,3754440.0,32.0,8343353.0,0.0,1233.0,0
2021-10-08,US,AZ,4,iso1:us#iso2:us-az,1112720.0,20319.0,1146202.0,9326885.0,396.0,17238.0,13048.0,1726.0,2180.0,1414.0,412.0,2702.0,10143070.0,4355944.0,3762179.0,37.0,8370474.0,0.0,1210.0,0
2021-10-09,US,AZ,4,iso1:us#iso2:us-az,1115078.0,20350.0,1148366.0,9344852.0,396.0,17204.0,12722.0,1733.0,2207.0,1405.0,406.0,2358.0,10172860.0,4361465.0,3768114.0,31.0,8393061.0,0.0,1212.0,0
2021-10-10,US,AZ,4,iso1:us#iso2:us-az,1117260.0,20382.0,1150153.0,9356446.0,396.0,17056.0,12439.0,1737.0,2192.0,1340.0,400.0,2182.0,10168350.0,4366402.0,3773195.0,32.0,8412069.0,0.0,1236.0,0
2021-10-11,US,AZ,4,iso1:us#iso2:us-az,1119020.0,20382.0,1151998.0,9369550.0,396.0,15606.0,11200.0,1747.0,2157.0,1310.0,405.0,1760.0,10168250.0,4369237.0,3776517.0,0.0,8424216.0,0.0,1240.0,0
2021-10-12,US,AZ,4,iso1:us#iso2:us-az,1121049.0,20453.0,1154538.0,9391846.0,396.0,15730.0,11686.0,1768.0,2172.0,1375.0,395.0,2029.0,10174060.0,4371177.0,3778818.0,71.0,8431426.0,0.0,1190.0,0
2021-10-14,US,AZ,4,iso1:us#iso2:us-az,1125754.0,20456.0,1158985.0,9434019.0,396.0,17392.0,13025.0,1671.0,2182.0,1377.0,394.0,2386.0,10232820.0,4380163.0,3788304.0,9.0,8464145.0,0.0,1221.0,0
2021-10-15,US,AZ,4,iso1:us#iso2:us-az,1128153.0,20494.0,1161138.0,9456580.0,396.0,17365.0,13040.0,1682.0,2184.0,1426.0,396.0,2399.0,10301590.0,4385129.0,3793586.0,38.0,8483111.0,0.0,1236.0,0
2021-10-16,US,AZ,4,iso1:us#iso2:us-az,1130635.0,20509.0,1163312.0,9475083.0,396.0,17253.0,12641.0,1678.0,2184.0,1411.0,401.0,2482.0,10337970.0,4390814.0,3799266.0,15.0,8504171.0,0.0,1228.0,0
2021-10-17,US,AZ,4,iso1:us#iso2:us-az,1130635.0,20509.0,1164891.0,9486093.0,396.0,17107.0,12373.0,1670.0,2159.0,1355.0,408.0,0.0,10332930.0,4395567.0,3804240.0,0.0,8522431.0,0.0,1228.0,0
2021-10-18,US,AZ,4,iso1:us#iso2:us-az,1130635.0,20509.0,1166724.0,9500112.0,396.0,15638.0,11172.0,1717.0,2161.0,1357.0,414.0,0.0,10330730.0,4399936.0,3808170.0,0.0,8537316.0,0.0,1233.0,0
2021-10-19,US,AZ,4,iso1:us#iso2:us-az,1136295.0,20679.0,1169448.0,9522256.0,396.0,15924.0,11800.0,1743.0,2181.0,1410.0,431.0,5660.0,10342680.0,4402341.0,3810774.0,170.0,8546248.0,0.0,1277.0,0
2021-10-20,US,AZ,4,iso1:us#iso2:us-az,1138286.0,20727.0,1171931.0,9548511.0,396.0,17464.0,13161.0,1684.0,2196.0,1447.0,428.0,1991.0,10370610.0,4405715.0,3814209.0,48.0,8559033.0,226323.0,1235.0,0
2021-10-21,US,AZ,4,iso1:us#iso2:us-az,1140781.0,20776.0,1174609.0,9572884.0,396.0,17492.0,13215.0,1704.0,2197.0,1423.0,429.0,2495.0,10410270.0,4410454.0,3819100.0,49.0,8578327.0,234894.0,1242.0,0
2021-10-22,US,AZ,4,iso1:us#iso2:us-az,1143855.0,20826.0,1177124.0,9595654.0,396.0,17447.0,13121.0,1698.0,2187.0,1416.0,419.0,3074.0,10471530.0,4422905.0,3829511.0,50.0,8602398.0,246563.0,1240.0,0
2021-10-23,US,AZ,4,iso1:us#iso2:us-az,1147000.0,20856.0,1179467.0,9613866.0,396.0,17395.0,12883.0,1689.0,2224.0,1404.0,410.0,3145.0,10503880.0,4426640.0,3833436.0,30.0,8617622.0,253662.0,1252.0,0
2021-10-24,US,AZ,4,iso1:us#iso2:us-az,1148483.0,20867.0,1181208.0,9625726.0,396.0,17281.0,12664.0,1702.0,2176.0,1374.0,409.0,1483.0,10503020.0,4431814.0,3838342.0,11.0,8638806.0,263863.0,1265.0,0
2021-10-25,US,AZ,4,iso1:us#iso2:us-az,1148641.0,20866.0,1183188.0,9639740.0,396.0,15817.0,11445.0,1754.0,2212.0,1374.0,421.0,158.0,10500600.0,4435215.0,3842005.0,0.0,8656911.0,274394.0,1293.0,0
2021-10-26,US,AZ,4,iso1:us#iso2:us-az,1149091.0,20967.0,1186418.0,9667247.0,396.0,15958.0,11981.0,1747.0,2183.0,1423.0,404.0,450.0,10512540.0,4432717.0,3840813.0,101.0,8674092.0,283768.0,1297.0,0
