,,0
actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.currentUsageTotal,0.48445363517239354
actuals.deaths,actuals.negativeTests,0.4825246641530883
actuals.icuBeds.currentUsageCovid,actuals.icuBeds.capacity,0.480355580648831
actuals.hospitalBeds.currentUsageCovid,actuals.vaccinesDistributed,0.46928277685164693
actuals.vaccinationsAdditionalDose,actuals.newCases,0.4675453065196717
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.vaccinationsAdditionalDose,0.4635923858826791
actuals.contactTracers,actuals.deaths,0.45983409863616914
actuals.hospitalBeds.currentUsageTotal,actuals.negativeTests,0.4469035211273083
actuals.icuBeds.currentUsageCovid,actuals.hospitalBeds.currentUsageTotal,0.4359035817567821
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.icuBeds.capacity,0.42974707105416954
actuals.deaths,actuals.hospitalBeds.currentUsageCovid,0.42871380308746576
actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.capacity,0.42763847853853093
actuals.hospitalBeds.currentUsageCovid,actuals.vaccinationsAdditionalDose,0.42420335683913885
actuals.contactTracers,actuals.hospitalBeds.currentUsageTotal,0.4159547951187998
actuals.hospitalBeds.capacity,actuals.negativeTests,0.4158611549674333
actuals.vaccinesAdministered,actuals.hospitalBeds.currentUsageCovid,0.41388258548538404
actuals.vaccinesDistributed,actuals.hospitalBeds.weeklyCovidAdmissions,0.41166504735083986
actuals.hospitalBeds.capacity,actuals.icuBeds.currentUsageCovid,0.40302044323570985
actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.weeklyCovidAdmissions,0.4028498173248822
actuals.icuBeds.currentUsageCovid,actuals.positiveTests,0.3829289104942482
actuals.newDeaths,actuals.newCases,0.3815235320964026
actuals.positiveTests,actuals.newCases,0.37837360633931877
actuals.vaccinationsAdditionalDose,actuals.negativeTests,0.3724043125992361
actuals.negativeTests,actuals.cases,0.37142318767327137
actuals.icuBeds.capacity,actuals.contactTracers,0.3697906822063791
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.deaths,0.3685508070880673
actuals.vaccinesAdministered,actuals.hospitalBeds.weeklyCovidAdmissions,0.36235770369114256
actuals.cases,actuals.contactTracers,0.3584568455192707
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hospitalBeds.capacity,0.3550038702858206
actuals.hospitalBeds.currentUsageCovid,actuals.vaccinationsInitiated,0.3472612992851885
actuals.vaccinationsCompleted,actuals.hospitalBeds.currentUsageCovid,0.3383713376263369
actuals.contactTracers,actuals.positiveTests,0.33645621597152076
actuals.cases,actuals.newCases,0.3353106750926284
actuals.hospitalBeds.currentUsageCovid,actuals.newDeaths,0.3296768784337968
actuals.vaccinationsAdditionalDose,actuals.vaccinationsCompleted,0.3276585191601702
actuals.icuBeds.currentUsageCovid,actuals.newDeaths,0.3075984651757747
actuals.deaths,actuals.icuBeds.currentUsageCovid,0.293600092097728
actuals.newDeaths,actuals.hospitalBeds.weeklyCovidAdmissions,0.2866297727991923
actuals.vaccinationsAdditionalDose,actuals.vaccinationsInitiated,0.2840926433955653
actuals.icuBeds.currentUsageCovid,actuals.vaccinesDistributed,0.2820535598836236
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.vaccinationsCompleted,0.2819751499618392
actuals.newCases,actuals.icuBeds.currentUsageCovid,0.28091008361747993
actuals.vaccinationsInitiated,actuals.hospitalBeds.weeklyCovidAdmissions,0.2799614447032918
actuals.icuBeds.currentUsageTotal,actuals.newDeaths,0.256264843094725
actuals.deaths,actuals.vaccinationsAdditionalDose,0.2415538411041233
actuals.newCases,actuals.vaccinesDistributed,0.24150063556271695
actuals.cases,actuals.newDeaths,0.23384180473078595
actuals.vaccinesAdministered,actuals.newCases,0.23314074683532102
actuals.icuBeds.currentUsageCovid,actuals.vaccinesAdministered,0.23272853734510227
actuals.vaccinationsInitiated,actuals.icuBeds.currentUsageCovid,0.21232845050432345
fips,actuals.vaccinationsCompleted,0.20478520267021472
actuals.positiveTests,actuals.newDeaths,0.19239307424128826
fips,actuals.vaccinesAdministered,0.19171355155439218
actuals.icuBeds.currentUsageCovid,actuals.vaccinationsCompleted,0.19092109205948232
actuals.vaccinationsInitiated,fips,0.18802867538528298
actuals.icuBeds.capacity,actuals.negativeTests,0.17543155883376468
actuals.deaths,actuals.newCases,0.1732503829695758
fips,actuals.icuBeds.capacity,0.16732529873436827
actuals.hospitalBeds.currentUsageTotal,actuals.newDeaths,0.1592608518767072
actuals.newCases,actuals.negativeTests,0.15509823212761428
actuals.icuBeds.capacity,actuals.newDeaths,0.1549465515196904
actuals.vaccinesDistributed,fips,0.14982273972203905
actuals.newCases,actuals.vaccinationsCompleted,0.14876643266252226
actuals.newDeaths,actuals.deaths,0.14685852169093663
actuals.hospitalBeds.capacity,fips,0.14580252914664132
actuals.vaccinationsInitiated,actuals.newCases,0.14559622280617315
actuals.icuBeds.currentUsageCovid,actuals.vaccinationsAdditionalDose,0.14474582161739458
actuals.hospitalBeds.currentUsageTotal,fips,0.14228716000932567
actuals.newDeaths,actuals.vaccinesDistributed,0.13526199759688073
