,,0
actuals.icuBeds.currentUsageTotal,actuals.vaccinationsAdditionalDose,0.26297338241609125
actuals.hospitalBeds.capacity,actuals.newDeaths,0.2626570939707072
actuals.newDeaths,actuals.cases,0.25908156081087724
actuals.newCases,actuals.vaccinationsAdditionalDose,0.25547467137824004
actuals.newCases,actuals.cases,0.254851946768255
actuals.vaccinationsAdditionalDose,actuals.contactTracers,0.24744745192141007
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.newDeaths,0.24445885283308016
actuals.newDeaths,actuals.deaths,0.2436386271330984
actuals.vaccinesAdministered,actuals.newCases,0.231183463889801
actuals.newCases,actuals.vaccinesDistributed,0.2206180942015241
actuals.newCases,actuals.positiveTests,0.21831255097295374
actuals.newCases,actuals.vaccinationsInitiated,0.21710982414361923
actuals.newDeaths,actuals.vaccinesDistributed,0.21162521687850738
actuals.newCases,actuals.vaccinationsCompleted,0.20919111380379998
actuals.newDeaths,actuals.vaccinationsInitiated,0.20576650169768468
actuals.newCases,actuals.icuBeds.currentUsageTotal,0.20383949704335902
actuals.positiveTests,actuals.newDeaths,0.20380000296454498
actuals.newDeaths,actuals.vaccinationsCompleted,0.1973508958340648
actuals.newDeaths,actuals.vaccinesAdministered,0.19545538070494772
actuals.newCases,actuals.hospitalBeds.capacity,0.18816069268087582
actuals.hospitalBeds.currentUsageTotal,actuals.newCases,0.18813413207566762
actuals.newCases,actuals.icuBeds.capacity,0.184946057993217
actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.currentUsageCovid,0.1738319425126684
actuals.newCases,actuals.deaths,0.17310289354353753
actuals.negativeTests,actuals.newCases,0.16815258546405343
actuals.contactTracers,actuals.newCases,0.1609926902207058
actuals.contactTracers,actuals.newDeaths,0.15560028999068656
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.vaccinationsAdditionalDose,0.13397236079873096
actuals.newDeaths,actuals.negativeTests,0.10449179380368988
actuals.vaccinationsAdditionalDose,actuals.icuBeds.currentUsageCovid,0.036456811042877874
actuals.newDeaths,actuals.vaccinationsAdditionalDose,0.016841718029485305
actuals.newCases,fips,-0.011808465700883624
actuals.hospitalBeds.weeklyCovidAdmissions,fips,-0.012526732329829057
actuals.newDeaths,fips,-0.03985698180718547
actuals.icuBeds.currentUsageCovid,fips,-0.03996883225187294
fips,actuals.hospitalBeds.currentUsageCovid,-0.04358352262789004
fips,actuals.contactTracers,-0.04548010428839371
actuals.vaccinationsAdditionalDose,fips,-0.06395965825114162
actuals.vaccinationsCompleted,fips,-0.08024757377163891
actuals.vaccinesAdministered,fips,-0.0873501975622788
fips,actuals.vaccinationsInitiated,-0.09438753329857695
fips,actuals.vaccinesDistributed,-0.10548598372795119
actuals.positiveTests,fips,-0.10719651907566512
actuals.negativeTests,fips,-0.12133622689202324
fips,actuals.cases,-0.13199371205474622
fips,actuals.icuBeds.capacity,-0.18293885361005555
fips,actuals.hospitalBeds.currentUsageTotal,-0.20081429396075695
fips,actuals.hospitalBeds.capacity,-0.2101953195227149
fips,actuals.icuBeds.currentUsageTotal,-0.21310017493043593
actuals.deaths,fips,-0.2508972056607138
fips,Class,
